繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,納期_copy,firsts,lasts,last_first,time_taken,SV_time_taken,SP_time_taken,no_renzoku_seisan,clean_time,kouyousoka_maya,arerukon_maya,weight_limit,only_two,mc_renzo,stretch_flag
,2024-04-22,26611111000,15.0,12200,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-05-20,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-04-22,26611111000,15.0,12200,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-05-13,26611111000,15.0,12200,2024-06-08,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-06-07,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-05-13,26611111000,15.0,12200,2024-06-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,15.0,CAN,〇,"8,000",〇,"6,100",A,,,×,,,,,×,×,,2024-06-14,0,0,0,0,0,120,0,0,0,0,0,0,0,0
,2024-02-06,26611311000,15.0,6100,2024-03-09,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-08,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-02-28,26611311000,15.0,6100,2024-03-25,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-25,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-03-18,26611311000,15.0,6100,2024-04-18,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-18,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-04-03,26611311000,15.0,6100,2024-04-22,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-22,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-04-22,26611311000,15.0,6100,2024-05-02,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-05-02,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-05-13,26611311000,15.0,6100,2024-06-12,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-06-12,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-05-16,26611311000,15.0,6100,2024-05-27,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,61,0,0,0,0,0,0,0,0
,2024-02-06,26631111050,15.0,12200,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-02-26,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-02-06,26631111050,15.0,12200,2024-03-04,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-02-06,26631111050,15.0,12200,2024-03-11,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-02-28,26631111050,15.0,12200,2024-03-21,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-03-18,26631111050,15.0,12200,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-03-18,26631111050,15.0,12200,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-05,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-03-18,26631111050,15.0,12200,2024-04-15,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-15,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-03-18,26631111050,15.0,12200,2024-04-22,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-22,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-04-03,26631111050,15.0,12200,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,15.0,CAN,〇,"7,500",〇,"6,000",A,,,×,,,,,×,×,,2024-04-26,0,0,0,0,0,122,0,0,0,0,0,0,0,0
,2024-02-06,26631211000,15.0,6100,2024-02-29,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-02-06,26631211000,15.0,6100,2024-03-09,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-03-08,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-02-28,26631211000,15.0,6100,2024-03-21,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-03-18,26631211000,15.0,6100,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-05,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-03-18,26631211000,15.0,6100,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-17,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-03-27,26631211000,15.0,6100,2024-04-10,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-10,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-03-27,26631211000,15.0,6100,2024-04-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-12,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-03-27,26631211000,15.0,6100,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-19,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-04-03,26631211000,15.0,6100,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-04-26,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-04-03,26631211000,15.0,6100,2024-05-08,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-05-08,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-04-22,26631211000,15.0,6100,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-05-20,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-04-22,26631211000,15.0,6100,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-05-08,26631211000,15.0,6100,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-05-13,26631211000,15.0,6100,2024-06-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),15.0,CAN,〇,"7,500",〇,"6,100",A,,,×,,,,,×,×,,2024-06-12,0,0,0,0,0,60,0,0,0,0,0,0,0,0
,2024-02-06,26632913000,15.0,12200,2024-03-04,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-02-28,26632913000,15.0,12200,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-03-18,26632913000,15.0,6100,2024-04-04,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-04,0,0,0,0,0,59,0,0,0,0,0,0,0,0
,2024-03-18,26632913000,15.0,12200,2024-04-11,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-11,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-03,26632913000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-04-22,26632913000,15.0,18300,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,175,0,0,0,0,0,0,0,0
,2024-05-13,26632913000,15.0,12200,2024-06-13,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),15.0,CAN,〇,"7,500",〇,"6,300",A,,,×,,,,,×,×,,2024-06-13,0,0,0,0,0,117,0,0,0,0,0,0,0,0
,2024-02-07,25222522040,20.0,5000,2024-02-14,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-02-13,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-02-21,25222522040,20.0,5000,2024-02-29,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-02-27,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-02-28,25222522040,20.0,5000,2024-03-07,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-03-05,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-03-13,25222522040,20.0,7500,2024-03-21,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-03-19,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-03-19,25222522040,20.0,5000,2024-03-27,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-03-26,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-03-27,25222522040,20.0,7500,2024-04-04,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-02,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-04-03,25222522040,20.0,7500,2024-04-11,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-09,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-04-09,25222522040,20.0,5000,2024-04-16,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-15,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-04-16,25222522040,20.0,7500,2024-04-24,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-23,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-04-23,25222522040,20.0,7500,2024-04-30,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-29,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-05-08,25222522040,20.0,7500,2024-05-15,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-05-14,0,0,0,0,57,0,0,0,0,0,1,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-02-20,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-02-21,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-02-26,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-02-28,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-03-04,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-04,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-03-06,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-06,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-03-07,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-07,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-08,25800811000,16.0,73200,2024-03-11,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-11,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-11,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-13,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-13,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-15,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-15,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-19,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-19,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-20,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-20,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-21,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,73200,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-25,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-02-28,25800811000,16.0,146400,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,1255,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,36600,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-03-29,0,0,0,0,0,314,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-02,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-03,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-04,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-09,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-10,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-11,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-16,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-17,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-18,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-19,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-03-18,25800811000,16.0,67100,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-22,0,0,0,0,0,576,0,0,0,0,0,0,0,0
2024-04-01 00:00:00,2024-03-26,25800811000,16.0,12200,2024-04-01,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-01,0,0,0,0,0,105,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-24,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-25,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-26,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,146400,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,1255,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-06,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-08,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,73200,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-09,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-08,25800811000,16.0,146400,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-13,0,0,0,0,0,1255,0,0,0,0,0,0,0,0
,2024-04-19,25800811000,16.0,6100,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-04-30,0,0,0,0,0,53,0,0,0,0,0,0,0,0
,2024-04-30,25800811000,16.0,73200,2024-05-16,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-16,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-30,25800811000,16.0,73200,2024-05-17,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-17,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-30,25800811000,16.0,73200,2024-05-21,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-21,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-30,25800811000,16.0,73200,2024-05-22,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-22,0,0,0,0,0,628,0,0,0,0,0,0,0,0
,2024-04-30,25800811000,16.0,268400,2024-05-27,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-05-27,0,0,0,0,0,2301,0,0,0,0,0,0,0,0
,2024-05-13,25800811000,16.0,67100,2024-06-06,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-06-06,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-05-13,25800811000,16.0,67100,2024-06-08,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-06-07,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-05-13,25800811000,16.0,67100,2024-06-11,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-06-11,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-05-13,25800811000,16.0,67100,2024-06-12,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-06-12,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-05-13,25800811000,16.0,67100,2024-06-17,,MB-Mcﾌﾗｲｵｲﾙ,16.0,CAN,〇,"7,700",〇,"7,000",A,,,×,,,,,×,×,,2024-06-17,0,0,0,0,0,576,0,0,0,0,0,0,0,0
,2024-02-13,25802621870,15.0,4000,2024-02-26,,MB-ﾚｶﾞ-ﾁｴ(H),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,低,,×,×,,2024-02-26,0,0,1,0,30,0,0,0,0,0,0,0,0,0
,2024-02-14,25222522030,20.0,5000,2024-02-22,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-02-20,0,0,0,0,38,0,0,0,0,0,1,0,0,0
,2024-03-19,25222522030,20.0,4000,2024-03-27,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-03-26,0,0,0,0,30,0,0,0,0,0,1,0,0,0
,2024-04-16,25222522030,20.0,5000,2024-04-24,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),20.0,C/S,〇,"8,000",〇,"5,400",A,,,×,〇,〇,,,×,×,,2024-04-23,0,0,0,0,38,0,0,0,0,0,1,0,0,0
