繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_time_taken,SV_time_taken,slot,チケットNO,ライン,予定数量,備考,流速,生産日,順番
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-01,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-01,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-01,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-01,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,57.0,0.0,,,,6100.0,,,,
